rank,name,symbol,price,market_cap,volume_24h,timestamp
,Cardano,,$0.5444,35.27B,$19.21B,2025-04-07 14:54
,Bitcoin,,"$77,347.80",19.84M,$1.53T,2025-04-07 14:55
,Ethereum,,"$1,517.28",120.67M,$181.48B,2025-04-07 14:55
,Tether,,$0.9995,144.26B,$144.15B,2025-04-07 14:55
,XRP,,$1.77,58.27B,$103.42B,2025-04-07 14:55
,BNB,,$547.31,142.47M,$77.65B,2025-04-07 14:55
,USDC,,$0.9997,60.35B,$60.33B,2025-04-07 14:55
,Solana,,$101.15,515.47M,$52.14B,2025-04-07 14:55
,TRON,,$0.2258,94.97B,$21.45B,2025-04-07 14:55
,Dogecoin,,$0.1395,148.75B,$20.76B,2025-04-07 14:55
,Cardano,,$0.5444,35.27B,$19.21B,2025-04-07 14:55
,Bitcoin,,"$77,347.80",19.84M,$1.53T,2025-04-07 14:56
,Ethereum,,"$1,517.28",120.67M,$181.48B,2025-04-07 14:56
,Tether,,$0.9995,144.26B,$144.15B,2025-04-07 14:56
,XRP,,$1.77,58.27B,$103.42B,2025-04-07 14:56
,BNB,,$545.02,142.47M,$77.65B,2025-04-07 14:56
,USDC,,$0.9997,60.35B,$60.33B,2025-04-07 14:56
,Solana,,$101.15,515.47M,$52.14B,2025-04-07 14:56
,TRON,,$0.2258,94.97B,$21.45B,2025-04-07 14:56
,Dogecoin,,$0.1395,148.75B,$20.76B,2025-04-07 14:56
,Cardano,,$0.5444,35.27B,$19.21B,2025-04-07 14:56
,Bitcoin,,"$77,347.80",19.84M,$1.53T,2025-04-07 14:57
,Ethereum,,"$1,517.28",120.67M,$181.48B,2025-04-07 14:57
,Tether,,$0.9995,144.26B,$144.15B,2025-04-07 14:57
,XRP,,$1.77,58.27B,$103.42B,2025-04-07 14:57
,BNB,,$545.02,142.47M,$77.65B,2025-04-07 14:57
,USDC,,$0.9997,60.35B,$60.33B,2025-04-07 14:57
,Solana,,$101.15,515.47M,$52.14B,2025-04-07 14:57
,TRON,,$0.2258,94.97B,$21.45B,2025-04-07 14:57
,Dogecoin,,$0.1395,148.75B,$20.76B,2025-04-07 14:57
,Cardano,,$0.5444,35.27B,$19.21B,2025-04-07 14:57
,Bitcoin,,"$77,343.90",19.84M,$1.53T,2025-04-07 14:58
,Ethereum,,"$1,522.19",120.67M,$182.67B,2025-04-07 14:58
,Tether,,$0.9994,144.26B,$144.18B,2025-04-07 14:58
,XRP,,$1.79,58.27B,$104.31B,2025-04-07 14:58
,BNB,,$547.78,142.47M,$78.02B,2025-04-07 14:58
,USDC,,$1.00,60.35B,$60.35B,2025-04-07 14:58
,Solana,,$102.03,515.47M,$52.6B,2025-04-07 14:58
,TRON,,$0.2261,94.97B,$21.48B,2025-04-07 14:58
,Dogecoin,,$0.1408,148.75B,$20.95B,2025-04-07 14:58
,Cardano,,$0.5483,35.27B,$19.34B,2025-04-07 14:58
,Bitcoin,,"$77,343.90",19.84M,$1.53T,2025-04-07 14:59
,Ethereum,,"$1,522.19",120.67M,$182.67B,2025-04-07 14:59
,Tether,,$0.9994,144.26B,$144.18B,2025-04-07 14:59
,XRP,,$1.79,58.27B,$104.31B,2025-04-07 14:59
,BNB,,$547.78,142.47M,$78.02B,2025-04-07 14:59
,USDC,,$1.00,60.35B,$60.35B,2025-04-07 14:59
,Solana,,$102.03,515.47M,$52.6B,2025-04-07 14:59
,TRON,,$0.2261,94.97B,$21.48B,2025-04-07 14:59
,Dogecoin,,$0.1408,148.75B,$20.95B,2025-04-07 14:59
,Cardano,,$0.5483,35.27B,$19.34B,2025-04-07 14:59
,Bitcoin,,"$77,343.90",19.84M,$1.53T,2025-04-07 15:00
,Ethereum,,"$1,522.19",120.67M,$182.67B,2025-04-07 15:00
,Tether,,$0.9994,144.26B,$144.18B,2025-04-07 15:00
,XRP,,$1.79,58.27B,$104.31B,2025-04-07 15:00
,BNB,,$547.78,142.47M,$78.02B,2025-04-07 15:00
,USDC,,$1.00,60.35B,$60.35B,2025-04-07 15:00
,Solana,,$102.03,515.47M,$52.6B,2025-04-07 15:00
,TRON,,$0.2261,94.97B,$21.48B,2025-04-07 15:00
,Dogecoin,,$0.1408,148.75B,$20.95B,2025-04-07 15:00
,Cardano,,$0.5483,35.27B,$19.34B,2025-04-07 15:00
,Bitcoin,,"$77,343.90",19.84M,$1.53T,2025-04-07 15:01
,Ethereum,,"$1,522.19",120.67M,$182.67B,2025-04-07 15:01
,Tether,,$0.9994,144.26B,$144.18B,2025-04-07 15:01
,XRP,,$1.79,58.27B,$104.31B,2025-04-07 15:01
,BNB,,$547.78,142.47M,$78.02B,2025-04-07 15:01
,USDC,,$1.00,60.35B,$60.35B,2025-04-07 15:01
,Solana,,$102.03,515.47M,$52.6B,2025-04-07 15:01
,TRON,,$0.2261,94.97B,$21.48B,2025-04-07 15:01
,Dogecoin,,$0.1408,148.75B,$20.95B,2025-04-07 15:01
,Cardano,,$0.5483,35.27B,$19.34B,2025-04-07 15:01
,Bitcoin,,"$77,292.44",19.84M,$1.54T,2025-04-07 15:02
,Ethereum,,"$1,518.38",120.67M,$183.69B,2025-04-07 15:02
,Tether,,$0.9995,144.26B,$144.21B,2025-04-07 15:02
,XRP,,$1.79,58.27B,$104.67B,2025-04-07 15:02
,BNB,,$548.66,142.47M,$78.09B,2025-04-07 15:02
,USDC,,$1.00,60.35B,$60.36B,2025-04-07 15:02
,Solana,,$102.29,515.47M,$52.73B,2025-04-07 15:02
,TRON,,$0.2262,94.97B,$21.49B,2025-04-07 15:02
,Dogecoin,,$0.1412,148.75B,$21.02B,2025-04-07 15:02
,Cardano,,$0.5500,35.27B,$19.4B,2025-04-07 15:02
,Bitcoin,,"$77,292.44",19.84M,$1.54T,2025-04-07 15:03
,Ethereum,,"$1,518.38",120.67M,$183.69B,2025-04-07 15:03
,Tether,,$0.9995,144.26B,$144.21B,2025-04-07 15:03
,XRP,,$1.79,58.27B,$104.67B,2025-04-07 15:03
,BNB,,$548.66,142.47M,$78.09B,2025-04-07 15:03
,USDC,,$1.00,60.35B,$60.36B,2025-04-07 15:03
,Solana,,$102.29,515.47M,$52.73B,2025-04-07 15:03
,TRON,,$0.2262,94.97B,$21.49B,2025-04-07 15:03
,Dogecoin,,$0.1412,148.75B,$21.02B,2025-04-07 15:03
,Cardano,,$0.5500,35.27B,$19.4B,2025-04-07 15:03
,Bitcoin,,"$77,292.44",19.84M,$1.54T,2025-04-07 15:04
,Ethereum,,"$1,518.38",120.67M,$183.23B,2025-04-07 15:04
,Tether,,$0.9995,144.26B,$144.19B,2025-04-07 15:04
,XRP,,$1.79,58.27B,$104.85B,2025-04-07 15:04
,BNB,,$548.66,142.47M,$78.17B,2025-04-07 15:04
,USDC,,$0.9999,60.35B,$60.35B,2025-04-07 15:04
,Solana,,$102.94,515.47M,$53.06B,2025-04-07 15:04
,TRON,,$0.2264,94.97B,$21.5B,2025-04-07 15:04
,Dogecoin,,$0.1418,148.75B,$21.1B,2025-04-07 15:04
,Cardano,,$0.5515,35.27B,$19.46B,2025-04-07 15:04
,Bitcoin,,"$77,292.44",19.84M,$1.54T,2025-04-07 15:05
,Ethereum,,"$1,518.38",120.67M,$183.23B,2025-04-07 15:05
,Tether,,$0.9995,144.26B,$144.19B,2025-04-07 15:05
,XRP,,$1.79,58.27B,$104.85B,2025-04-07 15:05
,BNB,,$548.66,142.47M,$78.17B,2025-04-07 15:05
,USDC,,$0.9999,60.35B,$60.35B,2025-04-07 15:05
,Solana,,$102.94,515.47M,$53.06B,2025-04-07 15:05
,TRON,,$0.2264,94.97B,$21.5B,2025-04-07 15:05
,Dogecoin,,$0.1418,148.75B,$21.1B,2025-04-07 15:05
,Cardano,,$0.5515,35.27B,$19.46B,2025-04-07 15:05
,Bitcoin,,"$77,243.04",19.84M,$1.53T,2025-04-07 15:06
,Ethereum,,"$1,519.35",120.67M,$183.35B,2025-04-07 15:06
,Tether,,$0.9994,144.26B,$144.21B,2025-04-07 15:06
,XRP,,$1.79,58.27B,$104.69B,2025-04-07 15:06
,BNB,,$547.66,142.47M,$78.03B,2025-04-07 15:06
,USDC,,$1.00,60.35B,$60.35B,2025-04-07 15:06
,Solana,,$102.79,515.47M,$52.99B,2025-04-07 15:06
,TRON,,$0.2263,94.97B,$21.5B,2025-04-07 15:06
,Dogecoin,,$0.1416,148.75B,$21.07B,2025-04-07 15:06
,Cardano,,$0.5503,35.27B,$19.41B,2025-04-07 15:06
,Bitcoin,,"$77,243.04",19.84M,$1.53T,2025-04-07 15:07
,Ethereum,,"$1,519.35",120.67M,$183.35B,2025-04-07 15:07
,Tether,,$0.9994,144.26B,$144.21B,2025-04-07 15:07
,XRP,,$1.79,58.27B,$104.69B,2025-04-07 15:07
,BNB,,$547.66,142.47M,$78.03B,2025-04-07 15:07
,USDC,,$1.00,60.35B,$60.35B,2025-04-07 15:07
,Solana,,$102.79,515.47M,$52.99B,2025-04-07 15:07
,TRON,,$0.2263,94.97B,$21.5B,2025-04-07 15:07
,Dogecoin,,$0.1416,148.75B,$21.07B,2025-04-07 15:07
,Cardano,,$0.5503,35.27B,$19.41B,2025-04-07 15:07
,Bitcoin,,"$77,068.14",19.84M,$1.53T,2025-04-07 15:08
,Ethereum,,"$1,517.47",120.67M,$183.35B,2025-04-07 15:08
,Tether,,$0.9995,144.26B,$144.21B,2025-04-07 15:08
,XRP,,$1.79,58.27B,$104.69B,2025-04-07 15:08
,BNB,,$547.83,142.47M,$78.03B,2025-04-07 15:08
,USDC,,$1.00,60.35B,$60.35B,2025-04-07 15:08
,Solana,,$102.79,515.47M,$52.99B,2025-04-07 15:08
,TRON,,$0.2263,94.97B,$21.5B,2025-04-07 15:08
,Dogecoin,,$0.1416,148.75B,$21.07B,2025-04-07 15:08
,Cardano,,$0.5503,35.27B,$19.41B,2025-04-07 15:08
,Bitcoin,,"$77,068.14",19.84M,$1.53T,2025-04-07 15:09
,Ethereum,,"$1,517.47",120.67M,$183.35B,2025-04-07 15:09
,Tether,,$0.9995,144.26B,$144.21B,2025-04-07 15:09
,XRP,,$1.79,58.27B,$104.69B,2025-04-07 15:09
,BNB,,$547.83,142.47M,$78.03B,2025-04-07 15:09
,USDC,,$1.00,60.35B,$60.35B,2025-04-07 15:09
,Solana,,$102.79,515.47M,$52.99B,2025-04-07 15:09
,TRON,,$0.2263,94.97B,$21.5B,2025-04-07 15:09
,Dogecoin,,$0.1416,148.75B,$21.07B,2025-04-07 15:09
,Cardano,,$0.5503,35.27B,$19.41B,2025-04-07 15:09
,Bitcoin,,"$77,067.00",19.84M,$1.53T,2025-04-07 15:10
,Ethereum,,"$1,512.36",120.67M,$183.12B,2025-04-07 15:10
,Tether,,$0.9995,144.26B,$144.19B,2025-04-07 15:10
,XRP,,$1.79,58.27B,$104.78B,2025-04-07 15:10
,BNB,,$548.17,142.47M,$78.06B,2025-04-07 15:10
,USDC,,$0.9999,60.35B,$60.35B,2025-04-07 15:10
,Solana,,$102.92,515.47M,$53.05B,2025-04-07 15:10
,TRON,,$0.2263,94.97B,$21.5B,2025-04-07 15:10
,Dogecoin,,$0.1418,148.75B,$21.1B,2025-04-07 15:10
,Cardano,,$0.5511,35.27B,$19.44B,2025-04-07 15:10
,Bitcoin,,"$77,067.00",19.84M,$1.53T,2025-04-07 15:11
,Ethereum,,"$1,512.36",120.67M,$183.12B,2025-04-07 15:11
,Tether,,$0.9995,144.26B,$144.19B,2025-04-07 15:11
,XRP,,$1.79,58.27B,$104.78B,2025-04-07 15:11
,BNB,,$548.17,142.47M,$78.06B,2025-04-07 15:11
,USDC,,$0.9999,60.35B,$60.35B,2025-04-07 15:11
,Solana,,$102.92,515.47M,$53.05B,2025-04-07 15:11
,TRON,,$0.2263,94.97B,$21.5B,2025-04-07 15:11
,Dogecoin,,$0.1418,148.75B,$21.1B,2025-04-07 15:11
,Cardano,,$0.5511,35.27B,$19.44B,2025-04-07 15:11
,Bitcoin,,"$77,109.42",19.84M,$1.53T,2025-04-07 15:12
,Ethereum,,"$1,512.36",120.67M,$183.12B,2025-04-07 15:12
,Tether,,$0.9995,144.26B,$144.19B,2025-04-07 15:12
,XRP,,$1.79,58.27B,$104.78B,2025-04-07 15:12
,BNB,,$548.17,142.47M,$78.06B,2025-04-07 15:12
,USDC,,$0.9999,60.35B,$60.35B,2025-04-07 15:12
,Solana,,$102.92,515.47M,$53.05B,2025-04-07 15:12
,TRON,,$0.2263,94.97B,$21.5B,2025-04-07 15:12
,Dogecoin,,$0.1418,148.75B,$21.1B,2025-04-07 15:12
,Cardano,,$0.5511,35.27B,$19.44B,2025-04-07 15:12
,Bitcoin,,"$77,109.42",19.84M,$1.53T,2025-04-07 15:13
,Ethereum,,"$1,512.36",120.67M,$183.12B,2025-04-07 15:13
,Tether,,$0.9995,144.26B,$144.19B,2025-04-07 15:13
,XRP,,$1.79,58.27B,$104.78B,2025-04-07 15:13
,BNB,,$548.17,142.47M,$78.06B,2025-04-07 15:13
,USDC,,$0.9999,60.35B,$60.35B,2025-04-07 15:13
,Solana,,$102.92,515.47M,$53.05B,2025-04-07 15:13
,TRON,,$0.2263,94.97B,$21.5B,2025-04-07 15:13
,Dogecoin,,$0.1418,148.75B,$21.1B,2025-04-07 15:13
,Cardano,,$0.5511,35.27B,$19.44B,2025-04-07 15:13
,Bitcoin,,"$77,214.51",19.84M,$1.53T,2025-04-07 15:14
,Ethereum,,"$1,516.12",120.67M,$182.5B,2025-04-07 15:14
,Tether,,$0.9993,144.26B,$144.2B,2025-04-07 15:14
,XRP,,$1.79,58.27B,$104.86B,2025-04-07 15:14
,BNB,,$547.49,142.47M,$78.1B,2025-04-07 15:14
,USDC,,$1.00,60.35B,$60.36B,2025-04-07 15:14
,Solana,,$102.97,515.47M,$53.08B,2025-04-07 15:14
,TRON,,$0.2263,94.97B,$21.5B,2025-04-07 15:14
,Dogecoin,,$0.1420,148.75B,$21.13B,2025-04-07 15:14
,Cardano,,$0.5514,35.27B,$19.45B,2025-04-07 15:14
,Bitcoin,,"$77,214.51",19.84M,$1.53T,2025-04-07 15:15
,Ethereum,,"$1,516.12",120.67M,$182.5B,2025-04-07 15:15
,Tether,,$0.9993,144.26B,$144.2B,2025-04-07 15:15
,XRP,,$1.79,58.27B,$104.86B,2025-04-07 15:15
,BNB,,$547.49,142.47M,$78.1B,2025-04-07 15:15
,USDC,,$1.00,60.35B,$60.36B,2025-04-07 15:15
,Solana,,$102.97,515.47M,$53.08B,2025-04-07 15:15
,TRON,,$0.2263,94.97B,$21.5B,2025-04-07 15:15
,Dogecoin,,$0.1420,148.75B,$21.13B,2025-04-07 15:15
,Cardano,,$0.5514,35.27B,$19.45B,2025-04-07 15:15
,Bitcoin,,"$77,110.73",19.84M,$1.53T,2025-04-07 15:16
,Ethereum,,"$1,512.84",120.67M,$182.96B,2025-04-07 15:16
,Tether,,$0.9994,144.26B,$144.19B,2025-04-07 15:16
,XRP,,$1.79,58.27B,$104.65B,2025-04-07 15:16
,BNB,,$547.42,142.47M,$78B,2025-04-07 15:16
,USDC,,$0.9999,60.35B,$60.35B,2025-04-07 15:16
,Solana,,$102.91,515.47M,$53.05B,2025-04-07 15:16
,TRON,,$0.2262,94.97B,$21.49B,2025-04-07 15:16
,Dogecoin,,$0.1416,148.75B,$21.08B,2025-04-07 15:16
,Cardano,,$0.5505,35.27B,$19.42B,2025-04-07 15:16
,Bitcoin,,"$77,110.73",19.84M,$1.53T,2025-04-07 15:17
,Ethereum,,"$1,512.84",120.67M,$182.96B,2025-04-07 15:17
,Tether,,$0.9994,144.26B,$144.19B,2025-04-07 15:17
,XRP,,$1.79,58.27B,$104.65B,2025-04-07 15:17
,BNB,,$547.42,142.47M,$78B,2025-04-07 15:17
,USDC,,$0.9999,60.35B,$60.35B,2025-04-07 15:17
,Solana,,$102.91,515.47M,$53.05B,2025-04-07 15:17
,TRON,,$0.2262,94.97B,$21.49B,2025-04-07 15:17
,Dogecoin,,$0.1416,148.75B,$21.08B,2025-04-07 15:17
,Cardano,,$0.5505,35.27B,$19.42B,2025-04-07 15:17
,Bitcoin,,"$77,181.46",19.84M,$1.53T,2025-04-07 15:18
,Ethereum,,"$1,513.15",120.67M,$182.96B,2025-04-07 15:18
,Tether,,$0.9995,144.26B,$144.19B,2025-04-07 15:18
,XRP,,$1.79,58.27B,$104.65B,2025-04-07 15:18
,BNB,,$547.23,142.47M,$78B,2025-04-07 15:18
,USDC,,$0.9999,60.35B,$60.35B,2025-04-07 15:18
,Solana,,$102.91,515.47M,$53.05B,2025-04-07 15:18
,TRON,,$0.2262,94.97B,$21.49B,2025-04-07 15:18
,Dogecoin,,$0.1416,148.75B,$21.08B,2025-04-07 15:18
,Cardano,,$0.5505,35.27B,$19.42B,2025-04-07 15:18
,Bitcoin,,"$77,181.46",19.84M,$1.53T,2025-04-07 15:19
,Ethereum,,"$1,513.15",120.67M,$182.96B,2025-04-07 15:19
,Tether,,$0.9995,144.26B,$144.19B,2025-04-07 15:19
,XRP,,$1.79,58.27B,$104.65B,2025-04-07 15:19
,BNB,,$547.23,142.47M,$78B,2025-04-07 15:19
,USDC,,$0.9999,60.35B,$60.35B,2025-04-07 15:19
,Solana,,$102.91,515.47M,$53.05B,2025-04-07 15:19
,TRON,,$0.2262,94.97B,$21.49B,2025-04-07 15:19
,Dogecoin,,$0.1416,148.75B,$21.08B,2025-04-07 15:19
,Cardano,,$0.5505,35.27B,$19.42B,2025-04-07 15:19
,Bitcoin,,"$77,053.85",19.84M,$1.53T,2025-04-07 15:20
,Ethereum,,"$1,509.37",120.67M,$182.77B,2025-04-07 15:20
,Tether,,$0.9995,144.26B,$144.2B,2025-04-07 15:20
,XRP,,$1.79,58.27B,$104.55B,2025-04-07 15:20
,BNB,,$546.34,142.47M,$77.97B,2025-04-07 15:20
,USDC,,$1.00,60.35B,$60.36B,2025-04-07 15:20
,Solana,,$102.78,515.47M,$52.98B,2025-04-07 15:20
,TRON,,$0.2263,94.97B,$21.5B,2025-04-07 15:20
,Dogecoin,,$0.1415,148.75B,$21.05B,2025-04-07 15:20
,Cardano,,$0.5498,35.27B,$19.4B,2025-04-07 15:20
,Bitcoin,,"$77,053.85",19.84M,$1.53T,2025-04-07 15:21
,Ethereum,,"$1,509.37",120.67M,$182.77B,2025-04-07 15:21
,Tether,,$0.9995,144.26B,$144.2B,2025-04-07 15:21
,XRP,,$1.79,58.27B,$104.55B,2025-04-07 15:21
,BNB,,$546.34,142.47M,$77.97B,2025-04-07 15:21
,USDC,,$1.00,60.35B,$60.36B,2025-04-07 15:21
,Solana,,$102.78,515.47M,$52.98B,2025-04-07 15:21
,TRON,,$0.2263,94.97B,$21.5B,2025-04-07 15:21
,Dogecoin,,$0.1415,148.75B,$21.05B,2025-04-07 15:21
,Cardano,,$0.5498,35.27B,$19.4B,2025-04-07 15:21
,Bitcoin,,"$77,018.19",19.84M,$1.53T,2025-04-07 15:22
,Ethereum,,"$1,509.57",120.67M,$182.47B,2025-04-07 15:22
,Tether,,$0.9997,144.26B,$144.22B,2025-04-07 15:22
,XRP,,$1.79,58.27B,$104.36B,2025-04-07 15:22
,BNB,,$546.34,142.47M,$77.85B,2025-04-07 15:22
,USDC,,$1.00,60.35B,$60.36B,2025-04-07 15:22
,Solana,,$102.56,515.47M,$52.87B,2025-04-07 15:22
,TRON,,$0.2262,94.97B,$21.49B,2025-04-07 15:22
,Dogecoin,,$0.1412,148.75B,$21.02B,2025-04-07 15:22
,Cardano,,$0.5489,35.27B,$19.36B,2025-04-07 15:22
,Bitcoin,,"$77,018.19",19.84M,$1.53T,2025-04-07 15:23
,Ethereum,,"$1,509.57",120.67M,$182.47B,2025-04-07 15:23
,Tether,,$0.9997,144.26B,$144.22B,2025-04-07 15:23
,XRP,,$1.79,58.27B,$104.36B,2025-04-07 15:23
,BNB,,$546.34,142.47M,$77.85B,2025-04-07 15:23
,USDC,,$1.00,60.35B,$60.36B,2025-04-07 15:23
,Solana,,$102.56,515.47M,$52.87B,2025-04-07 15:23
,TRON,,$0.2262,94.97B,$21.49B,2025-04-07 15:23
,Dogecoin,,$0.1412,148.75B,$21.02B,2025-04-07 15:23
,Cardano,,$0.5489,35.27B,$19.36B,2025-04-07 15:23
,Bitcoin,,"$77,157.77",19.84M,$1.53T,2025-04-07 15:24
,Ethereum,,"$1,511.57",120.67M,$182.17B,2025-04-07 15:24
,Tether,,$0.9994,144.26B,$144.19B,2025-04-07 15:24
,XRP,,$1.79,58.27B,$104.34B,2025-04-07 15:24
,BNB,,$546.17,142.47M,$77.78B,2025-04-07 15:24
,USDC,,$1.00,60.35B,$60.36B,2025-04-07 15:24
,Solana,,$102.40,515.47M,$52.79B,2025-04-07 15:24
,TRON,,$0.2262,94.97B,$21.49B,2025-04-07 15:24
,Dogecoin,,$0.1410,148.75B,$20.98B,2025-04-07 15:24
,Cardano,,$0.5482,35.27B,$19.34B,2025-04-07 15:24
,Bitcoin,,"$77,157.77",19.84M,$1.53T,2025-04-07 15:25
,Ethereum,,"$1,511.57",120.67M,$182.17B,2025-04-07 15:25
,Tether,,$0.9994,144.26B,$144.19B,2025-04-07 15:25
,XRP,,$1.79,58.27B,$104.34B,2025-04-07 15:25
,BNB,,$546.17,142.47M,$77.78B,2025-04-07 15:25
,USDC,,$1.00,60.35B,$60.36B,2025-04-07 15:25
,Solana,,$102.40,515.47M,$52.79B,2025-04-07 15:25
,TRON,,$0.2262,94.97B,$21.49B,2025-04-07 15:25
,Dogecoin,,$0.1410,148.75B,$20.98B,2025-04-07 15:25
,Cardano,,$0.5482,35.27B,$19.34B,2025-04-07 15:25
,Bitcoin,,"$77,157.77",19.84M,$1.53T,2025-04-07 15:26
,Ethereum,,"$1,509.76",120.67M,$182.17B,2025-04-07 15:26
,Tether,,$0.9994,144.26B,$144.19B,2025-04-07 15:26
,XRP,,$1.79,58.27B,$104.34B,2025-04-07 15:26
,BNB,,$547.14,142.47M,$77.78B,2025-04-07 15:26
,USDC,,$1.00,60.35B,$60.36B,2025-04-07 15:26
,Solana,,$102.40,515.47M,$52.79B,2025-04-07 15:26
,TRON,,$0.2262,94.97B,$21.49B,2025-04-07 15:26
,Dogecoin,,$0.1410,148.75B,$20.98B,2025-04-07 15:26
,Cardano,,$0.5482,35.27B,$19.34B,2025-04-07 15:26
,Bitcoin,,"$77,157.77",19.84M,$1.53T,2025-04-07 15:27
,Ethereum,,"$1,509.76",120.67M,$182.17B,2025-04-07 15:27
,Tether,,$0.9994,144.26B,$144.19B,2025-04-07 15:27
,XRP,,$1.79,58.27B,$104.34B,2025-04-07 15:27
,BNB,,$547.14,142.47M,$77.78B,2025-04-07 15:27
,USDC,,$1.00,60.35B,$60.36B,2025-04-07 15:27
,Solana,,$102.40,515.47M,$52.79B,2025-04-07 15:27
,TRON,,$0.2262,94.97B,$21.49B,2025-04-07 15:27
,Dogecoin,,$0.1410,148.75B,$20.98B,2025-04-07 15:27
,Cardano,,$0.5482,35.27B,$19.34B,2025-04-07 15:27
,Bitcoin,,"$77,105.89",19.84M,$1.53T,2025-04-07 15:28
,Ethereum,,"$1,508.08",120.67M,$182.17B,2025-04-07 15:28
,Tether,,$0.9995,144.26B,$144.19B,2025-04-07 15:28
,XRP,,$1.79,58.27B,$104.34B,2025-04-07 15:28
,BNB,,$546.23,142.47M,$77.78B,2025-04-07 15:28
,USDC,,$1.00,60.35B,$60.36B,2025-04-07 15:28
,Solana,,$102.40,515.47M,$52.79B,2025-04-07 15:28
,TRON,,$0.2262,94.97B,$21.49B,2025-04-07 15:28
,Dogecoin,,$0.1410,148.75B,$20.98B,2025-04-07 15:28
,Cardano,,$0.5482,35.27B,$19.34B,2025-04-07 15:28
,Bitcoin,,"$77,105.89",19.84M,$1.53T,2025-04-07 15:29
,Ethereum,,"$1,508.08",120.67M,$182.17B,2025-04-07 15:29
,Tether,,$0.9995,144.26B,$144.19B,2025-04-07 15:29
,XRP,,$1.79,58.27B,$104.34B,2025-04-07 15:29
,BNB,,$546.23,142.47M,$77.78B,2025-04-07 15:29
,USDC,,$1.00,60.35B,$60.36B,2025-04-07 15:29
,Solana,,$102.40,515.47M,$52.79B,2025-04-07 15:29
,TRON,,$0.2262,94.97B,$21.49B,2025-04-07 15:29
,Dogecoin,,$0.1410,148.75B,$20.98B,2025-04-07 15:29
,Cardano,,$0.5482,35.27B,$19.34B,2025-04-07 15:29
,Bitcoin,,"$77,069.63",19.84M,$1.53T,2025-04-07 15:30
,Ethereum,,"$1,504.61",120.67M,$182.41B,2025-04-07 15:30
,Tether,,$0.9995,144.26B,$144.21B,2025-04-07 15:30
,XRP,,$1.79,58.27B,$104.52B,2025-04-07 15:30
,BNB,,$547.98,142.47M,$77.82B,2025-04-07 15:30
,USDC,,$1.00,60.35B,$60.36B,2025-04-07 15:30
,Solana,,$102.50,515.47M,$52.84B,2025-04-07 15:30
,TRON,,$0.2263,94.97B,$21.5B,2025-04-07 15:30
,Dogecoin,,$0.1411,148.75B,$21B,2025-04-07 15:30
,Cardano,,$0.5486,35.27B,$19.35B,2025-04-07 15:30
,Bitcoin,,"$77,069.63",19.84M,$1.53T,2025-04-07 15:31
,Ethereum,,"$1,504.61",120.67M,$182.41B,2025-04-07 15:31
,Tether,,$0.9995,144.26B,$144.21B,2025-04-07 15:31
,XRP,,$1.79,58.27B,$104.52B,2025-04-07 15:31
,BNB,,$547.98,142.47M,$77.82B,2025-04-07 15:31
,USDC,,$1.00,60.35B,$60.36B,2025-04-07 15:31
,Solana,,$102.50,515.47M,$52.84B,2025-04-07 15:31
,TRON,,$0.2263,94.97B,$21.5B,2025-04-07 15:31
,Dogecoin,,$0.1411,148.75B,$21B,2025-04-07 15:31
,Cardano,,$0.5486,35.27B,$19.35B,2025-04-07 15:31
,Bitcoin,,"$76,841.55",19.84M,$1.53T,2025-04-07 15:32
,Ethereum,,"$1,503.40",120.67M,$181.57B,2025-04-07 15:32
,Tether,,$0.9995,144.26B,$144.2B,2025-04-07 15:32
,XRP,,$1.78,58.27B,$104.19B,2025-04-07 15:32
,BNB,,$546.14,142.47M,$78.07B,2025-04-07 15:32
,USDC,,$1.00,60.35B,$60.36B,2025-04-07 15:32
,Solana,,$102.46,515.47M,$52.82B,2025-04-07 15:32
,TRON,,$0.2263,94.97B,$21.49B,2025-04-07 15:32
,Dogecoin,,$0.1408,148.75B,$20.95B,2025-04-07 15:32
,Cardano,,$0.5481,35.27B,$19.33B,2025-04-07 15:32
,Bitcoin,,"$76,841.55",19.84M,$1.53T,2025-04-07 15:33
,Ethereum,,"$1,503.40",120.67M,$181.57B,2025-04-07 15:33
,Tether,,$0.9995,144.26B,$144.2B,2025-04-07 15:33
,XRP,,$1.78,58.27B,$104.19B,2025-04-07 15:33
,BNB,,$546.14,142.47M,$78.07B,2025-04-07 15:33
,USDC,,$1.00,60.35B,$60.36B,2025-04-07 15:33
,Solana,,$102.46,515.47M,$52.82B,2025-04-07 15:33
,TRON,,$0.2263,94.97B,$21.49B,2025-04-07 15:33
,Dogecoin,,$0.1408,148.75B,$20.95B,2025-04-07 15:33
,Cardano,,$0.5481,35.27B,$19.33B,2025-04-07 15:33
,Bitcoin,,"$76,805.20",19.84M,$1.53T,2025-04-07 15:34
,Ethereum,,"$1,502.38",120.67M,$181.42B,2025-04-07 15:34
,Tether,,$0.9994,144.26B,$144.2B,2025-04-07 15:34
,XRP,,$1.78,58.27B,$103.85B,2025-04-07 15:34
,BNB,,$546.13,142.47M,$77.81B,2025-04-07 15:34
,USDC,,$1.00,60.35B,$60.36B,2025-04-07 15:34
,Solana,,$102.24,515.47M,$52.7B,2025-04-07 15:34
,TRON,,$0.2261,94.97B,$21.48B,2025-04-07 15:34
,Dogecoin,,$0.1403,148.75B,$20.88B,2025-04-07 15:34
